date,text
2022-09-02 09:13:00,인생 조지고 싶냐
2022-09-02 10:24:00,인생 조지고 싶냐
2022-09-02 08:56:00,제약바이오 시대오는 느낌
2022-09-01 22:28:00,웬일로 선방을
2022-09-01 21:37:00,저만의 생각sk바이오팜 6행시
2022-09-02 11:09:00,저만의 생각sk바이오팜 6행시
2022-09-01 18:33:00,가만보자
2022-09-01 17:27:00,여기도 에스케이 아니예요
2022-09-01 15:49:00,니는블랙리스트다
2022-09-01 14:50:00,근대
2022-09-01 13:04:00,출제자들 기출변형으로 꼬아버림
2022-09-01 12:46:00,사는즉시 계좌녹는 블러퍼스트급
2022-09-01 12:36:00,질병청장 가족 보유주식인가   줄리도 보유중이겠지
2022-09-01 11:59:00,이거 흑자 이전까지
2022-09-01 10:21:00,이새끼이거
2022-09-01 10:07:00,힘들어도 사랑하는 가족 부인 보고 한번 웃읍시다
2022-09-01 09:45:00,고점이네
2022-09-01 09:43:00,공매도 새끼들은 좋겠다 진짜
2022-09-01 09:42:00,주가 구질구질하게 늦게 떨어지네
2022-09-01 09:35:00,오늘 65 신저가 갱신이네
2022-09-01 09:34:00,신한금융
2022-09-01 09:33:00,오늘
2022-09-01 09:22:00,짠뒤뚱
2022-09-01 08:23:00,OOO 꺼
2022-09-01 00:59:00,52주 상승 종목들 보면
2022-09-01 08:15:00,52주 상승 종목들 보면
2022-08-31 21:25:00,질병청장은 직업 윤리의식이 없나
2022-08-31 20:42:00,질병청장님 보유종목
2022-08-31 17:57:00,오빠들 내일
2022-08-31 16:19:00,SK바이오팜  기대치를 부합한 실적
2022-08-31 15:33:00,오늘도
2022-08-31 15:21:00,아주 지랄
2022-08-31 14:29:00,압타바이오리메드
2022-08-31 14:10:00,주식중의
2022-08-31 13:38:00,노랑멜치
2022-08-31 13:18:00,18만원에서 11만원까지 내렸는데
2022-08-31 11:27:00,개미인생
2022-08-30 22:52:00,창피해서 글 올리기도 부끄
2022-08-30 19:20:00,SK 자사주 매입 소각
2022-08-30 19:19:00,스발 오늘 개미덜이 올린거임
2022-08-30 18:24:00,오늘 오른 이유
2022-08-30 18:19:00,니 눈 줄아니 상하이 장첸 형이다
2022-08-30 18:14:00,욕만 나온다 아
2022-08-30 17:31:00,하물타다 말았는데 오르네
2022-08-30 15:18:00,백경나니가
2022-08-30 15:17:00,바팜 4프로
2022-08-30 14:26:00,11만원 올까요
2022-08-30 14:23:00,잡주 마지막 발악
2022-08-30 14:23:00,올라도 느낌 없네
2022-08-30 14:16:00,낯설다 너
2022-08-30 14:16:00,머선일이고
2022-08-30 14:13:00,바팜아 하던데로 하자
2022-08-30 12:24:00,공매들 잡으려면
2022-08-30 12:20:00,마 지버치아
2022-08-30 09:42:00,신한매도
2022-08-30 09:15:00,골드막 멜치
2022-08-30 06:10:00,공매도 폐지되면
2022-08-29 19:27:00,개미털기에 털린다
2022-08-29 18:55:00,sk 최
2022-08-29 18:43:00,세계에서 주식 제일 잘하는 할배다
2022-08-29 18:41:00,공모가
2022-08-29 18:03:00,우공이산
2022-08-29 17:58:00,다음은
2022-08-29 16:11:00,의외로 선방
2022-08-29 14:42:00,미친똘아이
2022-08-29 13:00:00,골드만싹스 공매도 조사
2022-08-29 12:30:00,목표가 
2022-08-29 12:11:00,14층에 물렸다
2022-08-29 11:30:00,wow 이거 적정가 얼마인가요
2022-08-29 11:28:00,오랜만에 들어옴
2022-08-29 11:22:00,평단가 12만원
2022-08-29 11:19:00,파월 한마디에 세계가 휘청하네
2022-08-29 10:07:00,다시한번  대한유화 경험담  이런경험땜시 이번에는 포기해봅니다
2022-08-29 09:53:00,니들이 궁금해하는 바닥은
2022-08-29 09:33:00,Sk바이오삼
2022-08-29 09:08:00,역시 몇명사람빼곤 이주식 분석을 못하는구나
2022-08-28 14:14:00,쓰레기
2022-08-29 10:20:00,삭제된 게시물의 답글이 오냐
2022-08-27 23:21:00,매도 완료
2022-08-27 10:39:00,질병관리청장이 키워주는 회사 주식 꼬라지 이러냐
2022-08-27 06:06:00,월요일에 1순위로
2022-08-27 04:48:00,세계에서 주식 제일 잘하는 할배다
2022-08-26 21:17:00,흰경란 보유주 구경 왔습니다
2022-08-26 19:17:00,끝없이
2022-08-26 19:17:00,자산관리해주는 유안타에서 176에
2022-08-26 18:18:00,11일 연일 매수
2022-08-26 17:47:00,평단 7만4천
2022-08-26 15:53:00,사냐고
2022-08-26 15:48:00,수익율이
2022-08-26 15:42:00,욕하는것도  지겹다
2022-08-26 15:22:00,정부 주요 관직들 보유주식 SK바팜 25주
2022-08-26 14:39:00,하수들눈에는 반등시점이고
2022-08-26 14:23:00,멜치
2022-08-26 14:00:00,얘는 바닥이 어딜까요
2022-08-26 14:43:00,얘는 바닥이 어딜까요
2022-08-26 13:38:00,지금부턴자신을 믿고가라
2022-08-26 13:17:00,SK바이오팜 사이언스 아이이테크
2022-08-26 13:10:00,월요일 코스피 떨어지면 개폭락이다
2022-08-26 13:01:00,희대의
2022-08-26 12:57:00,상한가 상한가 신나는 노래
2022-08-26 12:54:00,주가
2022-08-26 11:37:00,싸대기
2022-08-26 10:43:00,부자
2022-08-26 09:56:00,공매도 타겟종목
2022-08-25 22:36:00,아직 덜담았는디
2022-08-25 22:15:00,평단 12만 있나요
2022-08-25 22:15:00,공매보소
2022-08-25 20:17:00,외인 기관 연금 보험 매일 파는데
2022-08-25 15:05:00,매도 창구 외국계증권사
2022-08-25 14:30:00,홍콩상하이
2022-08-25 14:12:00,씨엘
2022-08-25 13:31:00,바이오 팜
2022-08-25 12:48:00,공매승리중
2022-08-25 11:46:00,신풍보다
2022-08-25 11:41:00,삭제된 게시물의 답글진짜 궁금해서 그러는디여근 혹시
2022-08-25 10:46:00,지랄
2022-08-25 10:46:00,네가 거기서 올라
2022-08-25 09:30:00,공견 놀이터
2022-08-25 09:28:00, 하반기는 흑자전환 예상이라고 하니 묻어 둡시다
2022-08-25 09:27:00,오늘 내일 개폭락 하겠네
2022-08-25 09:26:00,바이오팜
2022-08-25 09:20:00,이거 사는 개미들 심리
2022-08-25 09:12:00,사놓으니까 귀신같이 내리네
2022-08-25 08:42:00,멜치jp
2022-08-24 21:31:00,너무 빨리 물탔다
2022-08-24 19:22:00,kju5 태워봐야 주식수만늘지답이 없어
2022-08-24 16:42:00,혹시
2022-08-24 16:02:00,낼이 더문제임
2022-08-24 15:29:00,회사 IR 관계자들
2022-08-24 15:25:00,이회사 이름만 나와도 경기가 난다
2022-08-24 16:11:00,삭제된 게시물의 답글6자 한번 보고 간다고 했죠
2022-08-24 14:58:00,여기도 공매도 한번 박살 나겠다
2022-08-24 14:53:00,앗싸
2022-08-24 14:52:00,10년 뒤  주식
2022-08-24 14:43:00,진짜 씨68발 화가 존나 난다
2022-08-24 14:34:00,주식 다 올라도
2022-08-24 14:32:00,20만 싸다며 좋다고 전재산 꼴아박은
2022-08-24 14:29:00,저승사자의 손짓
2022-08-24 14:21:00,대단합니다
2022-08-24 13:52:00,70에 살려햇는데 60에사야겟다
2022-08-24 13:30:00,공매요
2022-08-24 13:28:00,신한투자
2022-08-24 12:54:00,그리아  아
2022-08-24 12:49:00,바부들아
2022-08-24 12:47:00,멍충e들 등장이네
2022-08-24 12:40:00,공매
2022-08-24 12:37:00,공매
2022-08-24 12:37:00,sk는  재미 본 기억이 없네
2022-08-24 12:32:00,공매도금지
2022-08-24 12:14:00,오늘도
2022-08-24 11:55:00,역대급
2022-08-24 11:51:00,34에 들어가면 먹겠다
2022-08-24 11:33:00,이런걸
2022-08-24 11:32:00,오후에 신약 허가 교육
2022-08-24 11:25:00,오늘도 개인만 사나 됐다
2022-08-24 11:15:00,왜이리 빠지냐
2022-08-24 11:14:00,사기주식
2022-08-24 11:12:00,같이죽자18
2022-08-24 10:43:00,이거 돈으로 복권을 사세요
2022-08-24 10:32:00,아놔 cibal 사람이 말이야 정확한분석을하면
2022-08-24 10:04:00,웃긴건
2022-08-24 09:56:00,길어봐야 20분안에 빠지던
2022-08-24 09:35:00,진짜 최태원 일가 OOO
2022-08-24 09:29:00,다른종목반등해도 바팜은
2022-08-24 09:24:00,수급 진짜
2022-08-24 09:22:00,어쩌다 신세가
2022-08-24 09:17:00,야로인해
2022-08-24 09:10:00,날도
2022-08-24 08:49:00,멜치
2022-08-23 21:49:00,한주 사봤는데
2022-08-23 21:24:00,차트 진짜 이쁘다
2022-08-23 21:03:00,버티면 승리한다
2022-08-23 20:50:00,암덩어리
2022-08-23 19:43:00,이거
2022-08-23 19:33:00,차분하게 기다리세요 
2022-08-23 17:54:00,8만원 언제와
2022-08-23 15:41:00,세계에서 주식 제일 잘하는 할배다
2022-08-23 15:03:00,6100주매수 실화
2022-08-23 15:02:00,우리사주로 부자 꿈꿨던
2022-08-23 15:02:00,이주식 매매흐름을
2022-08-23 14:58:00,조정우
2022-08-23 14:55:00,10층에 사람있어요
2022-08-23 14:51:00,이틀동안 14 빠지는게 종목이냐
2022-08-23 14:44:00,손절은 마지막 카드입니다
2022-08-23 14:22:00,Cl멜치
2022-08-23 14:15:00,sk새끼들진짜 쓰레기 기업
2022-08-23 14:14:00,윤돼지
2022-08-23 14:13:00,아그들아
2022-08-23 14:11:00,손절
2022-08-23 13:54:00,힘들게 올려놓고
2022-08-23 13:48:00,확실히 느꼈다 얘네 Sk사는 공매도랑 한편임
2022-08-23 13:35:00,sk바이오팜은
2022-08-23 13:35:00,개팜
2022-08-23 13:33:00,주가는 이따구로 해놓고
2022-08-23 13:29:00,실현되네  72 69 65 62 폭망
2022-08-23 13:11:00,SK 말만 들어도 경끼 난다
2022-08-23 13:06:00,사장 한번 때리고싶다
2022-08-23 12:54:00,회사는 사장부터 바꿔라
2022-08-23 12:53:00,Sk바팜
2022-08-23 12:43:00,사기꾼들
2022-08-23 12:09:00,형이 아직 아니라고 누누히 말해줬다
2022-08-23 11:55:00,주식  큰 실패는 싸다고 생각하고 매수
2022-08-23 11:45:00,사기꾼들
2022-08-23 11:08:00,악재 있나
2022-08-23 11:00:00,개미털기 맞죠
2022-08-23 10:43:00,노노노
2022-08-23 10:29:00,지긋지긋하네 정말
2022-08-23 09:44:00,매수금지
2022-08-22 21:53:00,평단 26만원 목표가 100만
2022-08-22 20:55:00,아그들아
2022-08-22 18:50:00,내일장 기대됨
2022-08-22 17:10:00,옘병 호로 잡주
2022-08-22 15:59:00,차트 무너짐
2022-08-22 15:56:00,단기 반등
2022-08-22 15:31:00,적당히 하자
2022-08-22 15:09:00,거래 꼬라지하고는
2022-08-22 15:03:00,꼴통
2022-08-22 14:58:00, 물렸다
2022-08-22 14:58:00,69도 못버틸것같네
2022-08-22 14:25:00,절대매수
2022-08-22 14:23:00,6만원 오면 삼전팔고 풀매수 메모
2022-08-22 14:23:00,사장 스톡옵션 행사가가 이네
2022-08-22 13:44:00,이번엔 5만원보는거냐
2022-08-22 13:16:00,개팜
2022-08-22 12:59:00,그래 역시
2022-08-22 12:59:00,세계에서 주식 제일 잘하는 할배다
2022-08-22 12:49:00,무상증자  자사주 매입  배당성향 강화 해라
2022-08-22 12:41:00,뒤져라sk
2022-08-22 12:34:00,상폐해라
2022-08-22 12:28:00,참시바견
2022-08-22 11:21:00,이건머
2022-08-22 11:11:00,역시그리님의 투자분석본결과
2022-08-22 10:55:00,씨팍
2022-08-22 10:18:00,내년3분기 흑자전망이면
2022-08-22 10:06:00,SK 시작하는건
2022-08-22 10:05:00,그리님아  더빠집니다 반등 없음
2022-08-22 09:49:00,진작에 팔아야 되는데
2022-08-22 09:39:00,멜치
2022-08-22 09:31:00,사이언스는
2022-08-22 09:18:00,폭망신용쓰면 안된다니깐
2022-08-22 09:14:00,아
2022-08-21 19:54:00,네이버에 LIKEBEE
2022-08-21 08:49:00,더러운sk
2022-08-21 07:50:00,8월19일 금요일 기준 공매도순위
2022-08-20 13:54:00,형이1년간 말해줬다 아직
2022-08-20 11:49:00,멍청한 나같은
2022-08-20 11:47:00,액섬 FDA승인40
2022-08-20 06:42:00,바팜과 액썸은
2022-08-20 00:59:00,우울증약 FDA승인
2022-08-19 20:51:00,조또
2022-08-19 16:28:00,Mbn골통 vip방
2022-08-19 16:01:00,임직원 보고있나
2022-08-19 13:49:00,공견 외쿡인들
2022-08-19 13:01:00,보니까 작업중 이구만
2022-08-19 10:25:00,회사 경영실적 정상화 주가 상승전까지 대표이사 급여는 반납하기 운동 제안합니다
2022-08-19 10:07:00,공매도 먹잇감이네요 그냥
2022-08-19 06:25:00,절반 손절을 심각하게 고민중
2022-08-18 16:06:00,이거 이빨턴 여자어디갔냐
2022-08-18 15:14:00,반도체관련주 상승하는데 이건또 왜오르냐
2022-08-18 15:04:00,내가 물린지 1년2개월차인데
2022-08-18 14:29:00,마이너스50프로
2022-08-18 13:57:00,따박따박
2022-08-18 13:06:00,팜아 형아가 말이
2022-08-18 12:37:00,입성
2022-08-18 12:23:00,뭐 수익을 100원 낸다는말이냐
2022-08-18 12:03:00,아놔 그리아 수급 해결되어야된다
2022-08-18 11:26:00,공매
2022-08-18 09:32:00,개미들 말려죽이고 나서야
2022-08-17 23:52:00,이제 그만 돌려받읍시다
2022-08-17 17:41:00, 또물렸네
2022-08-17 16:37:00,회사는 뭐하남
2022-08-17 15:39:00,대표이사 해임  시킵시다
2022-08-17 15:37:00,거짓말 잘하는  회사
2022-08-17 15:18:00,18쓰레기같이죽자
2022-08-17 14:36:00,6만 6을 향하는가
2022-08-17 14:04:00,하끝도 없이 추락
2022-08-17 13:40:00,성과금은 주면서 주가 관리는않하남
2022-08-17 13:22:00,연기금
2022-08-17 13:02:00,공견
2022-08-17 11:31:00,최태원이 해묵네
2022-08-17 11:21:00,베리굿  잘빠진다
2022-08-17 11:01:00,이노므시키
2022-08-17 10:32:00,공매도 신고
2022-08-17 10:17:00,신풍보다
2022-08-17 09:51:00,개인 풀매수에 신용쓰고들어오는데
2022-08-16 20:14:00,상반기 27억 받아갔네
2022-08-16 16:26:00,언제쯤 날아오를려나
2022-08-16 15:57:00,그리아 내가  정신나갔냐
2022-08-16 14:05:00,그리님아 그똑같은주장 언제까지하실것임
2022-08-16 13:53:00,삭제된 게시물의 답글정확히 아셈
2022-08-16 13:26:00,엿 같은거
2022-08-16 13:16:00,공매도 41프로 머냐 제재안하나
2022-08-16 12:26:00,오늘 공매
2022-08-16 12:13:00,그리님 누구랑 화해를해야함
2022-08-16 12:06:00,말복지났는데
2022-08-16 11:01:00,매도세력
2022-08-16 10:07:00,주봉 월봉을 보니 아직 수렴
2022-08-16 09:14:00,신한출몰
2022-08-16 09:10:00,빙고
2022-08-15 16:33:00,무능한 대표이사 교체 해야함
2022-08-15 14:46:00,20주선이 생명선
2022-08-15 08:20:00,빌게이츠
2022-08-13 13:51:00,꾸역꾸역 모아봅니다
2022-08-15 17:31:00,꾸역꾸역 모아봅니다
2022-08-12 19:19:00,장투도 지긋지긋
2022-08-12 15:32:00,100원오른거에 만족할렵니다
2022-08-12 15:27:00,공매도
2022-08-12 15:25:00,슬프다
2022-08-12 14:50:00,바이오
2022-08-12 13:41:00,공매도
2022-08-12 13:28:00,공매도가 40 실화임
2022-08-12 13:27:00,성투하세요
2022-08-12 13:11:00,공매도
2022-08-12 13:08:00,멸치
2022-08-12 12:30:00,개같은회사에
2022-08-12 12:28:00,기생충
2022-08-12 12:20:00,내죽고나면오르겠네
2022-08-12 09:27:00,말도 못한다
2022-08-12 09:08:00,신한출몰
2022-08-12 09:07:00,Jp 공견
2022-08-12 04:58:00,오른다는 모지리들은
2022-08-12 00:03:00,미국은 진짜 최강인가애플 고점 뚫으러 가네
2022-08-11 22:45:00,바이오는 한방이지
2022-08-11 22:33:00,엿
2022-08-11 22:20:00,회사 여직원한테 이종목 추천해줬는데 호재네요
2022-08-12 08:02:00,회사 여직원한테 이종목 추천해줬는데 호재네요
2022-08-11 19:35:00,매출 500에 손실 300이면
2022-08-11 19:07:00,이게회사냐
2022-08-11 16:48:00,aasa아  cibal 글지우는게 중요한게
2022-08-11 16:41:00,aasa 이중국산 장  seeki야
2022-08-11 16:35:00,aasa 너희는사실을 말하면꼭
2022-08-11 16:32:00,aasa cibal이상한 이네
2022-08-11 15:51:00,aasa   활용 seeki
2022-08-11 15:48:00,이런날 일케 떨어지기도
2022-08-11 15:37:00,외인기관 주매도공매도418프로
2022-08-11 14:33:00,외인들 웃고있다
2022-08-11 14:10:00,에휴 그리아 오늘
2022-08-11 13:46:00,제발 바팜 망해주세요
2022-08-11 13:42:00,물타기
2022-08-11 13:40:00,삭제된 게시물의 답글gree알고 싶은거 올리셈
2022-08-11 13:29:00,진짜 더러븐 쓰레기기업
2022-08-11 13:21:00,공매도 주가조작 신고
2022-08-11 13:15:00,속은 시원하네 신용그지들
2022-08-11 13:05:00,더러븐 회사 망해라
2022-08-11 13:04:00,진짜 x같은 기업
2022-08-11 12:50:00,같은거
2022-08-11 12:50:00,간질 치료제가 전세계에 적용되고 있다는 사실  간질 치료제 개발 기술력은
2022-08-11 12:49:00,역시 죽여주누나
2022-08-11 12:44:00,불장에도 잘가는 종목이 좋군
2022-08-11 12:21:00,18sk
2022-08-11 12:15:00,맨날 적자지속
2022-08-11 12:09:00,상폐당하기전에
2022-08-11 12:04:00,실적
2022-08-11 11:55:00,주가에 양심좀 있어라
2022-08-11 11:43:00,난 매수다
2022-08-11 11:28:00,대탄타
2022-08-11 11:18:00,매번 쳐 박기만하니까
2022-08-11 10:41:00,실적발표 청취소감
2022-08-11 10:36:00,아우 덜떨어진인간이 매수의견하냐
2022-08-11 10:27:00,상승장에 zl랄 앰병을 떠는구나
2022-08-11 09:58:00,이런불장에
2022-08-11 09:55:00,상폐당했냐
2022-08-11 09:51:00,사지마 쉐이야
2022-08-11 09:33:00,하반기 기대해볼만하겠는데
2022-08-11 09:30:00,못오른건 둘째치고
2022-08-11 09:29:00,근대 뭐 2분기 선반영 소리떠나서
2022-08-11 09:27:00,내가가지고 있는주식은
2022-08-11 09:26:00,Jp 모건 신한 cs
2022-08-11 09:20:00,신한매도
2022-08-11 09:19:00,신한
2022-08-11 09:05:00,모건
2022-08-10 18:19:00,여긴 걍 생지옥이네
2022-08-10 15:30:00,또적자냐
2022-08-10 14:57:00,역시 거래량없는 상승은 제자리
2022-08-10 14:31:00,세노바이트
2022-08-10 14:42:00,세노바이트
2022-08-10 11:18:00,신한양아치
2022-08-10 11:01:00,신히개투
2022-08-10 10:22:00,신한매도
2022-08-10 09:25:00,엔에이치
2022-08-10 09:05:00,개한투
2022-08-10 03:33:00,장난질그만당하시고 손실은
2022-08-09 19:28:00,그냥
2022-08-09 15:08:00,주식시장이란
2022-08-09 13:51:00,13만에 손절했었는데
2022-08-09 12:30:00,대차줄고 보예도 끝났고
2022-08-09 11:46:00,우공이산올해 매출 좋다니깐 그라네
2022-08-09 10:49:00,삭제된 게시물의 답글SK바이오팜의 뇌전증 신약 세노바메이트가 캐나다와 이스라엘 허가심사에 들어갔다
2022-08-09 10:33:00,자리  갔다리왔다리 하지말길
2022-08-09 10:14:00,회사가 주가관리 안한다
2022-08-09 09:44:00,신한매도
2022-08-09 09:34:00,바이오도 슬슬  바닥찍냉
2022-08-09 08:25:00,하림
2022-08-08 22:44:00,나스닥 주식하고 비트코인 보다도 반등 불가능
2022-08-08 19:25:00,이거 장기투자 했으면 개박살이네
2022-08-08 15:23:00,개잡주
2022-08-08 14:47:00,개시팍
2022-08-08 13:46:00,제약  바이오
2022-08-08 12:34:00,최태원
2022-08-08 12:12:00,참개
2022-08-08 11:43:00,셀케보다
2022-08-08 10:31:00,Jp모간
2022-08-08 09:57:00,오후에 9마넌 가긋내흐름을 보니
2022-08-08 09:26:00,신한출몰
2022-08-07 20:38:00,주식은
2022-08-07 17:01:00,주식은 머리로 게 아니고
2022-08-06 12:16:00,뭔가큰거올듯
2022-08-06 10:08:00,결국에는
2022-08-06 09:34:00,우공이산
2022-08-05 17:28:00,조 꼭점부터 계속 사모으기 중인데
2022-08-05 16:57:00,대기타고잇엇는데 날아가네
2022-08-05 16:55:00,상장되고나서 주가가
2022-08-05 15:18:00,월요일에
2022-08-05 14:45:00,N K
2022-08-05 13:35:00,가자  시 바
2022-08-05 12:09:00,형님들은
2022-08-05 11:15:00,와
2022-08-05 10:44:00,MSCI 8월 정기변경 편입 편출 기업
2022-08-05 10:32:00,신한매수
2022-08-05 10:29:00,주식담보대출신용 금리 이벤트
2022-08-05 10:23:00,눈물이 다 난다
2022-08-05 10:22:00,버티자
2022-08-05 10:19:00,주식은 물이나 탈수 있는 단가면
2022-08-05 10:14:00,6만8천원때 물타기
2022-08-05 10:13:00,호재성상승
2022-08-05 10:06:00,머선129
2022-08-05 09:58:00,다같이 얘기하고 고민하면 낫지 않을까요
2022-08-05 09:57:00,5일선10일선20일선60일선
2022-08-05 09:48:00,계단식하락 끝이 여기인가
2022-08-05 09:46:00,20마넌 가즈아화이팅
2022-08-05 09:45:00,바이오사이언스 알고 들어온듯
2022-08-05 09:42:00,먼가   빅뉴스가 있는군요
2022-08-05 09:30:00,나참
2022-08-05 09:28:00,뛰는 이유가 뭡니까
2022-08-05 09:25:00,오늘 장
2022-08-05 09:23:00,팔면 오르는구나
2022-08-05 09:22:00,상한가 한방
2022-08-05 09:19:00,공매도관련
2022-08-05 09:19:00,거래량없는 상승은 제자리
2022-08-05 09:17:00,삭제된 게시물의 답글내가
2022-08-05 08:57:00,신용그지들 들어오네
2022-08-05 08:37:00,거래량의 반이
2022-08-04 19:11:00,솔직히 10만은 가야지
2022-08-04 17:48:00,시총 10조는 가야지LG그룹의 반박께 안되자너
2022-08-04 14:37:00,알지
2022-08-04 13:52:00,오늘은 공매도
2022-08-04 12:07:00,삭제된 게시물의 답글바이욕팜으로 개명해야 듯
2022-08-04 10:46:00,바이오 순환매 장이다 가자
2022-08-04 10:12:00,오랫만에
2022-08-04 09:50:00,sk바팜 10만원보다 삼전 10만원이 빠를 듯
2022-08-04 09:24:00,사기꾼 주식 hlb보다 못한 주식이네
2022-08-04 09:09:00,신한매수
2022-08-04 08:59:00,10올라도 30올라도
2022-08-04 05:10:00,이제 가자
2022-08-03 23:12:00,나스닥 종목들 가는군요
2022-08-03 18:25:00,썩은물에는 가지마라
2022-08-03 17:11:00,블럭딜 하루전에 쳐사서
2022-08-03 15:41:00,오늘은 불장에 에스케이도 올라가는군
2022-08-03 15:18:00,골드막
2022-08-03 14:23:00,배당죠라 진짜
2022-08-03 14:15:00,잡주에 물려서
2022-08-03 13:49:00,외계인 3인방
2022-08-03 13:45:00,셀트리온 시총26조
2022-08-03 13:17:00,Sk 보유지분 블록딜 나올 느낌이네
2022-08-03 12:28:00,종목 아직 시작도 안했어요
2022-08-03 11:02:00,평단 17만원대 338주 들고있다
2022-08-03 10:49:00,최태원 한식사업 대중화
2022-08-03 10:25:00,개십
2022-08-03 10:15:00,공매도 서킷브레이크
2022-08-03 10:01:00,공매도도 문제지만 개인신용그지들이
2022-08-03 09:48:00,공매도
2022-08-03 09:47:00,OOO같은 주식
2022-08-03 09:40:00,잡주잡주
2022-08-03 09:27:00,신한매도
2022-08-03 08:50:00,공매새끼들
2022-08-03 08:47:00,개호로
2022-08-02 22:05:00,개호르babe
2022-08-02 21:54:00,형이야  SK 올해 하락률
2022-08-02 20:18:00,한마디로
2022-08-02 20:03:00,씹장생
2022-08-02 19:00:00,형이야  빠가사리들
2022-08-02 16:59:00,개같은 종목
2022-08-02 16:57:00,C8
2022-08-02 15:51:00,그동안
2022-08-02 15:21:00,공매도 금지
2022-08-02 15:18:00,20일간의 횡보끝에 하방으로 자리잡음
2022-08-02 14:59:00,모건
2022-08-02 13:45:00,너무하네
2022-08-02 13:36:00,씨바
2022-08-02 13:35:00,난 이상하게 sk랑 안맞아
2022-08-02 13:31:00,경영주는 뭐하는 작자들인가
2022-08-02 13:24:00,한국거래소에 신고하세요
2022-08-02 13:02:00,개10
2022-08-02 12:57:00,815머니톡에 꼬여
2022-08-02 12:52:00,77라인이 무너졌군
2022-08-02 12:46:00,이기나 보자
2022-08-02 11:29:00,한국거래소에 공매도 신고 완료
2022-08-02 11:24:00,공매새키들 죽냐
2022-08-02 11:17:00,공매신고 하러갑시다
2022-08-02 11:12:00,공매도로 쳐 누르네
2022-08-02 11:12:00,공견
2022-08-02 10:44:00,신한매도
2022-08-02 10:11:00,주식도 종목이 중요하네
2022-08-02 10:07:00,미친sk
2022-08-02 10:03:00,대  매수
2022-08-02 09:29:00,빼기바뿌네
2022-08-02 09:14:00,여기도 한투창구
2022-08-02 09:10:00,얜 볼 때마다 이네
2022-08-02 00:32:00,2천억매출
2022-08-01 22:53:00,손실은 받는게 맞음
2022-08-01 18:58:00,삭제된 게시물의 답글삭제된 게시물의 답글삭제된 게시물의 답글SK바이오팜 사장 기업가치 20조 엔 50조로 키울 것
2022-08-01 15:45:00,공매도
2022-08-01 15:30:00,공매도
2022-08-01 14:30:00,C발  사람이 물어보면 답을 해야지
2022-08-01 13:43:00,삭제된 게시물의 답글대부분 강성주주님들은  사라진다
2022-08-01 11:53:00,시바견
2022-08-01 11:22:00,공매
2022-08-01 11:15:00,개20
2022-08-01 10:21:00,소외종목
2022-08-01 10:18:00,간질치료제  엑스코프리로 세계적인 바이오 의약품
2022-08-01 10:10:00,지버
2022-08-01 09:58:00,개10
2022-08-01 09:38:00,우영우 변호사 불러라
2022-08-01 09:10:00,개자
2022-08-01 09:02:00,멜치 jp
2022-07-31 21:13:00,계단식 하락하는 구나
2022-07-31 16:02:00,자회사 수익이
2022-07-31 05:12:00,세계에서 주식 제일 잘하는 할배다
2022-07-29 17:29:00,75일부터 지금까지
2022-07-29 13:40:00,한투개투
2022-07-29 13:37:00,수만등장하면
2022-07-29 12:36:00,신한매도
2022-07-29 11:20:00,지독한 주식이네요
2022-07-29 10:23:00,공매도
2022-07-29 09:19:00,회사님들
2022-07-29 02:49:00,비트코인 보다도 거래량이 안나오는군
2022-07-28 18:53:00,매출 2천억인데 적자는 천억
2022-07-28 19:29:00,매출 2천억인데 적자는 천억
2022-07-28 16:06:00,개인 들어오는것 보니
2022-07-28 15:22:00,삭제된 게시물의 답글시총
2022-07-28 14:40:00,삭제된 게시물의 답글징글징글한 회사
2022-07-28 14:06:00,갈때 안됐나
2022-07-28 13:54:00,이거
2022-07-28 10:10:00,한투
2022-07-27 19:15:00,우공이산
2022-07-27 15:00:00,부자
2022-07-27 13:47:00,소외종목
2022-07-27 12:49:00,개사스
2022-07-27 11:02:00,모간
2022-07-27 09:13:00,맨날 주가가 그대로고
2022-07-27 09:03:00,태원이는
2022-07-27 08:43:00,움직인다 싶으면  신용그지들
2022-07-27 06:39:00,세계에서 주식 제일 잘하는 할배다
2022-07-26 23:29:00,이야 sk바이오팜 아직도 들고있는사람들이 있나보네
2022-07-26 17:24:00,116 언제오냐
2022-07-26 16:57:00,이거 신한금투 황가아저씨 추천주아냐
2022-07-26 14:58:00,뭐
2022-07-26 14:47:00,모간
2022-07-26 11:16:00,역시 공매도 비율
2022-07-26 09:37:00,이리 뒷심이 없어서야
2022-07-25 21:54:00,저것들중 가장지능이낮고
2022-07-25 15:31:00,여기는
2022-07-25 15:04:00,여긴  설치는  늠들이  많아서
2022-07-25 14:36:00,지수  단기고점에서  뉴스라
2022-07-25 14:28:00,힌투
2022-07-25 14:24:00,자란다계속 그렇게만 해라
2022-07-25 13:47:00,오늘 4 봅니다
2022-07-25 13:15:00,오늘
2022-07-25 13:09:00,손절하자마자 오르네
2022-07-25 13:05:00,거래량없는 상승은 의미없다
2022-07-25 11:59:00,개미똥
2022-07-25 10:29:00,공매도
2022-07-25 10:02:00,기권
2022-07-25 07:06:00,금일 수급은  바이오느낌듭니다
2022-07-25 02:28:00,개구리한테 추천받으신분
2022-07-22 20:08:00,공매비율
